pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H3,2014,2014,2014,2,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,129331,,,0
H3,2014,2014,2014,2,0,3,Re-Export,740,Suriname,SUR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,33523,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,0105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",1,No Quantity,,,,,2633.0,,235926,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,28,Antigua and Barbuda,ATG,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,95091.0,,95091.0,,113118,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,32,Argentina,ARG,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,1701878.0,,1701878.0,,2191031,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,32,Argentina,ARG,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,28600.0,,28600.0,,27000,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,32,Argentina,ARG,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,89283,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,48,Bahrain,BHR,,,,,,,,1006,Rice.,8,Weight in kilograms,,,480.0,,480.0,,1006,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,52,Barbados,BRB,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,23178.0,,23178.0,,16392,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,1553730.0,,1553730.0,,1238249,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,49050.0,,49050.0,,25261,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,220566.0,,220566.0,,285135,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,9738.0,,9738.0,,16873,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,3467808.0,,3467808.0,,5710615,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,1105763.0,,1105763.0,,1385022,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,223418.0,,223418.0,,137055,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,97000.0,,97000.0,,59872,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,291000.0,,291000.0,,182422,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,997252,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,152,Chile,CHL,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,39989,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,156,China,CHN,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,86786,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,170,Colombia,COL,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,7553621,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,188,Costa Rica,CRI,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,186408,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,214,Dominican Rep.,DOM,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1164.0,,1164.0,,4950,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,222,El Salvador,SLV,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,14469,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,251,France,FRA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,29781,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,251,France,FRA,,,,,,,,1006,Rice.,8,Weight in kilograms,,,4623669.0,,4623669.0,,2193823,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,251,France,FRA,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,27137.0,,27137.0,,22049,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,15475736.0,,15475736.0,,5851943,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,251,France,FRA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,97000.0,,97000.0,,55631,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,251,France,FRA,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,145500.0,,145500.0,,88590,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,251,France,FRA,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,74867.0,,74867.0,,95192,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,276,Germany,DEU,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,46759.0,,46759.0,,12310,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,276,Germany,DEU,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,4393,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,320,Guatemala,GTM,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,185415,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,3783902,,,0
H3,2014,2014,2014,2,0,2,Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,96558,,,0
H3,2014,2014,2014,2,0,3,Re-Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,5218,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,40000.0,,40000.0,,18300,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,11025.0,,11025.0,,7524,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,63269.0,,63269.0,,44250,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,4500.0,,4500.0,,1878,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,2713257.0,,2713257.0,,3319838,,,0
H3,2014,2014,2014,4,0,3,Re-Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,2377450.0,,2377450.0,,2988700,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,8191.0,,8191.0,,32875,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,447167.0,,447167.0,,439902,,,0
H3,2014,2014,2014,4,0,3,Re-Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,447167.0,,447167.0,,439902,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1052175.0,,1052175.0,,376640,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,1006,Rice.,8,Weight in kilograms,,,50000.0,,50000.0,,20299,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,332,Haiti,HTI,,,,,,,,1006,Rice.,8,Weight in kilograms,,,6474780.0,,6474780.0,,2276839,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,340,Honduras,HND,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,75393,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,344,"China, Hong Kong SAR",HKG,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,4772,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,360,Indonesia,IDN,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,6722,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,381,Italy,ITA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,3261,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,388,Jamaica,JAM,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,23639,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,388,Jamaica,JAM,,,,,,,,1006,Rice.,8,Weight in kilograms,,,65102571.0,,65102571.0,,35648762,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,388,Jamaica,JAM,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,47250.0,,47250.0,,33905,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,388,Jamaica,JAM,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,207900.0,,207900.0,,107423,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,388,Jamaica,JAM,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,162000.0,,162000.0,,85181,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,458,Malaysia,MYS,,,,,,,,1006,Rice.,8,Weight in kilograms,,,44400.0,,44400.0,,52575,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,484,Mexico,MEX,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,216342.0,,216342.0,,65903,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,484,Mexico,MEX,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,958871,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,490,"Other Asia, nes",,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,31887,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,516,Namibia,NAM,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,2970,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,520,Nauru,NRU,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,15236.0,,15236.0,,36452,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,198444.0,,198444.0,,182145,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,1006,Rice.,8,Weight in kilograms,,,21842.0,,21842.0,,34118,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1002845.0,,1002845.0,,244205,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,5113152.0,,5113152.0,,6249152,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,1627479.0,,1627479.0,,657069,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,6587033.0,,6587033.0,,2171222,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,1653945,,,0
H3,2014,2014,2014,2,0,2,Export,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,1743,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,528,Netherlands,NLD,,,,,,,,0105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",1,No Quantity,,,,,521.0,,94935,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,531,Curaçao,CUW,,,,,,,,1006,Rice.,8,Weight in kilograms,,,125820.0,,125820.0,,80170,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,533,Aruba,ABW,,,,,,,,1006,Rice.,8,Weight in kilograms,,,617919.0,,617919.0,,372258,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,591,Panama,PAN,,,,,,,,1006,Rice.,8,Weight in kilograms,,,13458868.0,,13458868.0,,6323827,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,591,Panama,PAN,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,27963.0,,27963.0,,50336,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,620,Portugal,PRT,,,,,,,,1006,Rice.,8,Weight in kilograms,,,9214820.0,,9214820.0,,3625877,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,643,Russian Federation,RUS,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,25085.0,,25085.0,,7671,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,670,Saint Vincent and the Grenadines,VCT,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1164.0,,1164.0,,4950,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,699,India,IND,,,,,,,,1006,Rice.,8,Weight in kilograms,,,602.0,,602.0,,1776,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,764,Thailand,THA,,,,,,,,1006,Rice.,8,Weight in kilograms,,,245211.0,,245211.0,,228411,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,764,Thailand,THA,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,1252.0,,1252.0,,1257,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,764,Thailand,THA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,20765,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,1012479,,,0
H3,2014,2014,2014,2,0,2,Export,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,28305,,,0
H3,2014,2014,2014,2,0,3,Re-Export,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,28305,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,318500.0,,318500.0,,192778,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,22500.0,,22500.0,,4265,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,70000.0,,70000.0,,36566,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,457962.0,,457962.0,,555402,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1006,Rice.,8,Weight in kilograms,,,177625.0,,177625.0,,29932,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,1006,Rice.,8,Weight in kilograms,,,650645.0,,650645.0,,360571,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,780,Trinidad and Tobago,TTO,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,469826.0,,469826.0,,1363865,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,792,Turkey,TUR,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,9870,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,826,United Kingdom,GBR,,,,,,,,1006,Rice.,8,Weight in kilograms,,,520000.0,,520000.0,,133380,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,1006,Rice.,8,Weight in kilograms,,,7267.0,,7267.0,,8093,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,14491157.0,,14491157.0,,15226702,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,228919.0,,228919.0,,239178,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,1001,Wheat and meslin.,8,Weight in kilograms,,,525293.0,,525293.0,,182625,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,1101,Wheat or meslin flour.,8,Weight in kilograms,,,324476.0,,324476.0,,153812,,,0
H3,2014,2014,2014,2,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,733616,,,0
H3,2014,2014,2014,4,0,1,Import,740,Suriname,SUR,842,USA,USA,,,,,,,,0105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls.",1,No Quantity,,,,,2112.0,,140991,,,0
H3,2014,2014,2014,2,0,2,Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,2725,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,287392.0,,287392.0,,356181,,,0
H3,2014,2014,2014,4,0,3,Re-Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,211413.0,,211413.0,,264054,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,2782859.0,,2782859.0,,2912944,,,0
H3,2014,2014,2014,4,0,3,Re-Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,2732580.0,,2732580.0,,2868851,,,0
H3,2014,2014,2014,4,0,2,Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1967.0,,1967.0,,2654,,,0
H3,2014,2014,2014,4,0,3,Re-Export,740,Suriname,SUR,862,Venezuela,VEN,,,,,,,,1006,Rice.,8,Weight in kilograms,,,1967.0,,1967.0,,2654,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,1006,Rice.,8,Weight in kilograms,,,275112.0,,275112.0,,221096,,,0
H3,2015,2015,2015,4,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,1006,Rice.,8,Weight in kilograms,,,25994205.0,,25994205.0,,10270400,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,22921269.0,,22921269.0,,25993042,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,9927321.0,,9927321.0,,11498263,,,0
H3,2015,2015,2015,4,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,3197264.0,,3197264.0,,3699585,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,14906445,,,0
H3,2015,2015,2015,2,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,274356,,,0
H3,2015,2015,2015,2,0,3,Re-Export,740,Suriname,SUR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,168099,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,28,Antigua and Barbuda,ATG,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,25102.0,,25102.0,,32284,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,32,Argentina,ARG,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,2389405.0,,2389405.0,,2973063,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,32,Argentina,ARG,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,73801,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,59092,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,835438.0,,835438.0,,922772,,,0
H3,2015,2015,2015,4,0,2,Export,740,Suriname,SUR,56,Belgium,BEL,,,,,,,,1006,Rice.,8,Weight in kilograms,,,500000.0,,500000.0,,100000,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,2259457.0,,2259457.0,,2569786,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,4174146.0,,4174146.0,,6693273,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,76,Brazil,BRA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,1113180,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,84,Belize,BLZ,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,69375,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,156,China,CHN,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,100563,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,170,Colombia,COL,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,5813341,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,188,Costa Rica,CRI,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,22179,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,251,France,FRA,,,,,,,,0207,"Meat and edible offal, of the poultry of heading 01.05, fresh, chilled or frozen.",8,Weight in kilograms,,,39816.0,,39816.0,,67182,,,0
H3,2015,2015,2015,4,0,2,Export,740,Suriname,SUR,251,France,FRA,,,,,,,,1006,Rice.,8,Weight in kilograms,,,3663450.0,,3663450.0,,1194483,,,0
H3,2015,2015,2015,4,0,1,Import,740,Suriname,SUR,276,Germany,DEU,,,,,,,,1507,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified.",8,Weight in kilograms,,,5900.0,,5900.0,,69585,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,276,Germany,DEU,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,30343,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,320,Guatemala,GTM,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,297263,,,0
H3,2015,2015,2015,2,0,1,Import,740,Suriname,SUR,328,Guyana,GUY,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0.0,,0.0,,383094,,,0
